stop_id,stop_code,stop_name,street_name,street_number,stop_lat,stop_lon,zone_id,stop_url,stop_timezone
par_8_06643,06643,AV.COLMENAR VIEJO-GUARDIA CIVIL,Avda de Colmenar Viejo,SN,40.6133079528809,-3.71105289459229,B2,http://www.crtm.es,Europe/Madrid
par_8_06843,06843,CTRA.M603-POL.IND.CALABOZOS,Ctra de Fuencarral,78,40.5261192321777,-3.65500783920288,B1,http://www.crtm.es,Europe/Madrid
par_8_07324,07324,AV.LOGROÑO-PºALAMEDA DE OSUNA,Avda de Logroño,6 A,40.4509735107422,-3.60770726203918,A,http://www.crtm.es,Europe/Madrid
par_8_08419,08419,CTRA.M616-UNIVERSIDAD COMILLAS,Ctra M-616 (Alcobendas),5300,40.5522384643555,-3.68385601043701,B1,http://www.crtm.es,Europe/Madrid
par_8_06836,06836,AV.INDUSTRIA-VALGRANDE,Avda de la Industria,30,40.5350074768066,-3.64890718460083,B1,http://www.crtm.es,Europe/Madrid
par_8_15315,15315,ISAAC ALBÉNIZ-ALMERÍA,Calle de Isaac Albéniz,46,40.5509796142578,-3.64475059509277,B1,http://www.crtm.es,Europe/Madrid
par_8_09421,09421,CAMINO NUEVO-CUESTA DEL CERRO,Calle Camino Nuevo,49,40.5214080810547,-3.63880062103271,B1,http://www.crtm.es,Europe/Madrid
par_8_12722,12722,AV.DR.SEVERO OCHOA-PºCHOPERA,Avda del Doctor Severo Ochoa,5,40.544376373291,-3.65094614028931,B1,http://www.crtm.es,Europe/Madrid
par_8_11233,11233,PºCHOPERA-CENTRO CULTURAL,Paseo de la Chopera,63,40.5431365966797,-3.64391946792603,B1,http://www.crtm.es,Europe/Madrid
par_8_07385,07385,AV.LOGROÑO-PARQUE EL CAPRICHO,Avda de Logroño,40 A,40.4587173461914,-3.59791684150696,A,http://www.crtm.es,Europe/Madrid
par_8_10228,10228,CTRA.M100-CºVIEJO DE BARAJAS,Ctra Algete,22.400,40.5837631225586,-3.57461667060852,B2,http://www.crtm.es,Europe/Madrid
par_8_06751,06751,PºEUROPA-PARQUE PICOS DE OLITE,Paseo Europa,26,40.5448379516602,-3.62434387207031,B1,http://www.crtm.es,Europe/Madrid
