identifier,archive_number,district,district_info,type,location,destination,solar_m2
http://www.group22.org/gz/resource/GreenZones/300000,300000,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1,http://www.group22.org/gz/resource/Destinatation/DES1,502542
http://www.group22.org/gz/resource/GreenZones/300001,300001,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L2,http://www.group22.org/gz/resource/Destinatation/DES2,268140
http://www.group22.org/gz/resource/GreenZones/300002,300002,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L3,http://www.group22.org/gz/resource/Destinatation/DES1,29792
http://www.group22.org/gz/resource/GreenZones/300003,300003,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L4,http://www.group22.org/gz/resource/Destinatation/DES1,163734
http://www.group22.org/gz/resource/GreenZones/300004,300004,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L5,http://www.group22.org/gz/resource/Destinatation/DES3,1729
http://www.group22.org/gz/resource/GreenZones/300005,300005,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L6,http://www.group22.org/gz/resource/Destinatation/DES4,546295
http://www.group22.org/gz/resource/GreenZones/300006,300006,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L7,http://www.group22.org/gz/resource/Destinatation/DES5,100153
http://www.group22.org/gz/resource/GreenZones/300007,300007,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L8,http://www.group22.org/gz/resource/Destinatation/DES6,10681118
http://www.group22.org/gz/resource/GreenZones/300008,300008,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L9,http://www.group22.org/gz/resource/Destinatation/DES7,199963
http://www.group22.org/gz/resource/GreenZones/300009,300009,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L10,http://www.group22.org/gz/resource/Destinatation/DES8,137479
http://www.group22.org/gz/resource/GreenZones/300010,300010,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L11,http://www.group22.org/gz/resource/Destinatation/DES1,65466
http://www.group22.org/gz/resource/GreenZones/300011,300011,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L12,http://www.group22.org/gz/resource/Destinatation/DES9,1234682
http://www.group22.org/gz/resource/GreenZones/300012,300012,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L13,http://www.group22.org/gz/resource/Destinatation/DES1,7708
http://www.group22.org/gz/resource/GreenZones/300013,300013,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L14,http://www.group22.org/gz/resource/Destinatation/DES1,49608
http://www.group22.org/gz/resource/GreenZones/300014,300014,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L15,http://www.group22.org/gz/resource/Destinatation/DES1,77635
http://www.group22.org/gz/resource/GreenZones/300015,300015,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L16,http://www.group22.org/gz/resource/Destinatation/DES1,5390
http://www.group22.org/gz/resource/GreenZones/300016,300016,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L17,http://www.group22.org/gz/resource/Destinatation/DES1,74585
http://www.group22.org/gz/resource/GreenZones/300017,300017,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L18,http://www.group22.org/gz/resource/Destinatation/DES1,45149
http://www.group22.org/gz/resource/GreenZones/300018,300018,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L19,http://www.group22.org/gz/resource/Destinatation/DES1,109958
http://www.group22.org/gz/resource/GreenZones/300019,300019,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L20,http://www.group22.org/gz/resource/Destinatation/DES1,93995
http://www.group22.org/gz/resource/GreenZones/300020,300020,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L21,http://www.group22.org/gz/resource/Destinatation/DES1,47175
http://www.group22.org/gz/resource/GreenZones/300021,300021,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L22,http://www.group22.org/gz/resource/Destinatation/DES10,1346143
http://www.group22.org/gz/resource/GreenZones/300027,300027,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L23,http://www.group22.org/gz/resource/Destinatation/DES1,7104
http://www.group22.org/gz/resource/GreenZones/300022,300022,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L24,http://www.group22.org/gz/resource/Destinatation/DES11,4630
http://www.group22.org/gz/resource/GreenZones/300023,300023,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L25,http://www.group22.org/gz/resource/Destinatation/DES12,21200
http://www.group22.org/gz/resource/GreenZones/300024,300024,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L26,http://www.group22.org/gz/resource/Destinatation/DES1,70465
http://www.group22.org/gz/resource/GreenZones/300025,300025,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L27,http://www.group22.org/gz/resource/Destinatation/DES1,39535
http://www.group22.org/gz/resource/GreenZones/300026,300026,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L28,http://www.group22.org/gz/resource/Destinatation/DES13,112838
http://www.group22.org/gz/resource/GreenZones/300028,300028,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L29,http://www.group22.org/gz/resource/Destinatation/DES14,3723
http://www.group22.org/gz/resource/GreenZones/300029,300029,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L30,http://www.group22.org/gz/resource/Destinatation/DES1,9205
http://www.group22.org/gz/resource/GreenZones/300030,300030,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L31,http://www.group22.org/gz/resource/Destinatation/DES15,1419399
http://www.group22.org/gz/resource/GreenZones/301048,301048,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L32,http://www.group22.org/gz/resource/Destinatation/DES16,338555
http://www.group22.org/gz/resource/GreenZones/301077,301077,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L33,http://www.group22.org/gz/resource/Destinatation/DES17,30980
http://www.group22.org/gz/resource/GreenZones/301216,301216,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L34,http://www.group22.org/gz/resource/Destinatation/DES18,734375
http://www.group22.org/gz/resource/GreenZones/301253,301253,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L35,http://www.group22.org/gz/resource/Destinatation/DES19,20721
http://www.group22.org/gz/resource/GreenZones/301255,301255,http://www.group22.org/gz/resource/District/D1,https://wikidata.org/entity/Q1763376,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L36,http://www.group22.org/gz/resource/Destinatation/DES1,237934
http://www.group22.org/gz/resource/GreenZones/300032,300032,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L37,http://www.group22.org/gz/resource/Destinatation/DES20,10887335
http://www.group22.org/gz/resource/GreenZones/300034,300034,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L38,http://www.group22.org/gz/resource/Destinatation/DES21,91415
http://www.group22.org/gz/resource/GreenZones/300035,300035,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L39,http://www.group22.org/gz/resource/Destinatation/DES1,30135
http://www.group22.org/gz/resource/GreenZones/300036,300036,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L40,http://www.group22.org/gz/resource/Destinatation/DES22,7762
http://www.group22.org/gz/resource/GreenZones/300037,300037,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L41,http://www.group22.org/gz/resource/Destinatation/DES23,17655
http://www.group22.org/gz/resource/GreenZones/300039,300039,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L42,http://www.group22.org/gz/resource/Destinatation/DES24,67310
http://www.group22.org/gz/resource/GreenZones/300064,300064,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L43,http://www.group22.org/gz/resource/Destinatation/DES25,29510
http://www.group22.org/gz/resource/GreenZones/300065,300065,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L44,http://www.group22.org/gz/resource/Destinatation/DES1,105483
http://www.group22.org/gz/resource/GreenZones/300066,300066,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L45,http://www.group22.org/gz/resource/Destinatation/DES1,188081
http://www.group22.org/gz/resource/GreenZones/300067,300067,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L46,http://www.group22.org/gz/resource/Destinatation/DES1,152931
http://www.group22.org/gz/resource/GreenZones/300068,300068,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L47,http://www.group22.org/gz/resource/Destinatation/DES1,291641
http://www.group22.org/gz/resource/GreenZones/300069,300069,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L48,http://www.group22.org/gz/resource/Destinatation/DES1,8284
http://www.group22.org/gz/resource/GreenZones/300070,300070,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L49,http://www.group22.org/gz/resource/Destinatation/DES1,10726
http://www.group22.org/gz/resource/GreenZones/300071,300071,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L50,http://www.group22.org/gz/resource/Destinatation/DES1,45440
http://www.group22.org/gz/resource/GreenZones/300072,300072,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L51,http://www.group22.org/gz/resource/Destinatation/DES1,18900
http://www.group22.org/gz/resource/GreenZones/300073,300073,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L52,http://www.group22.org/gz/resource/Destinatation/DES1,106470
http://www.group22.org/gz/resource/GreenZones/300074,300074,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L53,http://www.group22.org/gz/resource/Destinatation/DES1,69920
http://www.group22.org/gz/resource/GreenZones/300075,300075,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L54,http://www.group22.org/gz/resource/Destinatation/DES1,15200
http://www.group22.org/gz/resource/GreenZones/300076,300076,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L55,http://www.group22.org/gz/resource/Destinatation/DES1,21310
http://www.group22.org/gz/resource/GreenZones/300077,300077,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L56,http://www.group22.org/gz/resource/Destinatation/DES26,12600
http://www.group22.org/gz/resource/GreenZones/300078,300078,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L57,http://www.group22.org/gz/resource/Destinatation/DES1,83579
http://www.group22.org/gz/resource/GreenZones/300079,300079,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L58,http://www.group22.org/gz/resource/Destinatation/DES1,52994
http://www.group22.org/gz/resource/GreenZones/300080,300080,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L59,http://www.group22.org/gz/resource/Destinatation/DES27,15711
http://www.group22.org/gz/resource/GreenZones/300081,300081,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L60,http://www.group22.org/gz/resource/Destinatation/DES1,194851
http://www.group22.org/gz/resource/GreenZones/300082,300082,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L61,http://www.group22.org/gz/resource/Destinatation/DES1,199815
http://www.group22.org/gz/resource/GreenZones/300083,300083,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L62,http://www.group22.org/gz/resource/Destinatation/DES1,220185
http://www.group22.org/gz/resource/GreenZones/300084,300084,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L63,http://www.group22.org/gz/resource/Destinatation/DES1,65062
http://www.group22.org/gz/resource/GreenZones/300085,300085,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L64,http://www.group22.org/gz/resource/Destinatation/DES1,189405
http://www.group22.org/gz/resource/GreenZones/300086,300086,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L65,http://www.group22.org/gz/resource/Destinatation/DES28,25500
http://www.group22.org/gz/resource/GreenZones/300062,300062,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L66,http://www.group22.org/gz/resource/Destinatation/DES1,102214
http://www.group22.org/gz/resource/GreenZones/300063,300063,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L67,http://www.group22.org/gz/resource/Destinatation/DES1,413965
http://www.group22.org/gz/resource/GreenZones/300040,300040,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L68,http://www.group22.org/gz/resource/Destinatation/DES29,32670
http://www.group22.org/gz/resource/GreenZones/300041,300041,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L69,http://www.group22.org/gz/resource/Destinatation/DES1,438508
http://www.group22.org/gz/resource/GreenZones/300042,300042,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L70,http://www.group22.org/gz/resource/Destinatation/DES1,12000
http://www.group22.org/gz/resource/GreenZones/300043,300043,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L71,http://www.group22.org/gz/resource/Destinatation/DES1,162576
http://www.group22.org/gz/resource/GreenZones/300044,300044,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L72,http://www.group22.org/gz/resource/Destinatation/DES1,135026
http://www.group22.org/gz/resource/GreenZones/300045,300045,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L73,http://www.group22.org/gz/resource/Destinatation/DES1,533695
http://www.group22.org/gz/resource/GreenZones/300046,300046,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L74,http://www.group22.org/gz/resource/Destinatation/DES1,13500
http://www.group22.org/gz/resource/GreenZones/300047,300047,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L75,http://www.group22.org/gz/resource/Destinatation/DES1,13500
http://www.group22.org/gz/resource/GreenZones/300048,300048,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L76,http://www.group22.org/gz/resource/Destinatation/DES1,454727
http://www.group22.org/gz/resource/GreenZones/300049,300049,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L77,http://www.group22.org/gz/resource/Destinatation/DES1,8640
http://www.group22.org/gz/resource/GreenZones/300050,300050,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L78,http://www.group22.org/gz/resource/Destinatation/DES1,109234
http://www.group22.org/gz/resource/GreenZones/300051,300051,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L79,http://www.group22.org/gz/resource/Destinatation/DES1,76370
http://www.group22.org/gz/resource/GreenZones/300052,300052,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L80,http://www.group22.org/gz/resource/Destinatation/DES1,13050
http://www.group22.org/gz/resource/GreenZones/300053,300053,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L81,http://www.group22.org/gz/resource/Destinatation/DES1,13500
http://www.group22.org/gz/resource/GreenZones/300054,300054,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L82,http://www.group22.org/gz/resource/Destinatation/DES1,44343
http://www.group22.org/gz/resource/GreenZones/300055,300055,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L83,http://www.group22.org/gz/resource/Destinatation/DES1,315488
http://www.group22.org/gz/resource/GreenZones/300056,300056,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L84,http://www.group22.org/gz/resource/Destinatation/DES1,239054
http://www.group22.org/gz/resource/GreenZones/300057,300057,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L85,http://www.group22.org/gz/resource/Destinatation/DES1,10772
http://www.group22.org/gz/resource/GreenZones/300058,300058,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L86,http://www.group22.org/gz/resource/Destinatation/DES1,20990
http://www.group22.org/gz/resource/GreenZones/300059,300059,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L87,http://www.group22.org/gz/resource/Destinatation/DES1,206182
http://www.group22.org/gz/resource/GreenZones/300060,300060,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L88,http://www.group22.org/gz/resource/Destinatation/DES1,87328
http://www.group22.org/gz/resource/GreenZones/300038,300038,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L89,http://www.group22.org/gz/resource/Destinatation/DES1,30330
http://www.group22.org/gz/resource/GreenZones/301046,301046,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L90,http://www.group22.org/gz/resource/Destinatation/DES30,1060866
http://www.group22.org/gz/resource/GreenZones/301047,301047,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L91,http://www.group22.org/gz/resource/Destinatation/DES30,3663396
http://www.group22.org/gz/resource/GreenZones/301049,301049,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L92,http://www.group22.org/gz/resource/Destinatation/DES1,4430
http://www.group22.org/gz/resource/GreenZones/301050,301050,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L93,http://www.group22.org/gz/resource/Destinatation/DES1,131235
http://www.group22.org/gz/resource/GreenZones/301112,301112,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L94,http://www.group22.org/gz/resource/Destinatation/DES31,282390
http://www.group22.org/gz/resource/GreenZones/301202,301202,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L95,http://www.group22.org/gz/resource/Destinatation/DES1,299056
http://www.group22.org/gz/resource/GreenZones/301203,301203,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L96,http://www.group22.org/gz/resource/Destinatation/DES1,91500
http://www.group22.org/gz/resource/GreenZones/301204,301204,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L97,http://www.group22.org/gz/resource/Destinatation/DES1,33630
http://www.group22.org/gz/resource/GreenZones/301205,301205,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L98,http://www.group22.org/gz/resource/Destinatation/DES1,17990
http://www.group22.org/gz/resource/GreenZones/301206,301206,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L99,http://www.group22.org/gz/resource/Destinatation/DES32,766463
http://www.group22.org/gz/resource/GreenZones/301207,301207,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L100,http://www.group22.org/gz/resource/Destinatation/DES33,110980
http://www.group22.org/gz/resource/GreenZones/301208,301208,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L101,http://www.group22.org/gz/resource/Destinatation/DES1,283323
