ID,DISTRICT CODE,DISTRICT,ADDRESS,LATITUDE,LONGITUDE
FUE_01_0103,1.0,CENTRO,"PLAZA DEL BIOMBO, 1",40.4159043,-3.7112133
FUE_01_0104,1.0,CENTRO,"CALLE GRAFAL, 10",40.4130361,-3.7082475
FUE_01_0105,1.0,CENTRO,"CALLE TAMAYO Y BAUS, 5",40.4229473,-3.6931666
FUE_01_0109,1.0,CENTRO,"CALLE SANTA ISABEL, 47",40.4095051,-3.6959671
FUE_01_0110,1.0,CENTRO,"PASEO DEL PRADO, 8",40.4155886,-3.6948315
FUE_01_0111,1.0,CENTRO,"CALLE SAN AGUSTIN, 2",40.4153281,-3.6969334
FB_01_000052,1.0,CENTRO,JARDINES DE LA PLAZA DE ORIENTE,40.41756,-3.7118915
FB_01_000051,1.0,CENTRO,JARDINES DE SABATINI,40.4204798,-3.7137624
FB_900013,1.0,CENTRO,MADRID RIO,40.4168676,-3.7216504
FB_900014,1.0,CENTRO,MADRID RIO,40.4154456,-3.7221456
FUE_02_0001,2.0,ARGANZUELA,ED 3/3 MENDEZ ALVARO - DELICIAS,40.399242,-3.6848763
FUE_02_0002,2.0,ARGANZUELA,RAMIREZ DE PRADO,40.3989978,-3.6873947
FUE_02_0003,2.0,ARGANZUELA,Z.V. PUERTO DE  BEJAR,40.3886234,-3.6865894
FUE_02_0005,2.0,ARGANZUELA,PARQUE DEL BRONCE PVF,40.390326,-3.6874734
FUE_02_0007,2.0,ARGANZUELA,PARQUE DE DELICIAS,40.395487,-3.6883302
FUE_02_0009,2.0,ARGANZUELA,PZA. LUCA DE TENA,40.4020595,-3.6935279
FUE_02_0010,2.0,ARGANZUELA,PZA  LUCA DE TENA N 13,40.4020505,-3.6940827
FUE_02_0012,2.0,ARGANZUELA,C/PALOS DE LA FRONTERA N 42,40.4029032,-3.6947118
FUE_02_0013,2.0,ARGANZUELA,C/CANARIAS N 22,40.4022005,-3.6950381
FUE_02_0014,2.0,ARGANZUELA,PZA. RUTILIO GACIS,40.3942707,-3.696825
FUE_02_0015,2.0,ARGANZUELA,PZA. PENUELAS,40.4010498,-3.702649
FUE_02_0016,2.0,ARGANZUELA,PARQUE PENUELAS,40.4010743,-3.7052867
FUE_02_0017,2.0,ARGANZUELA,POL. DE YESERIAS FASES II Y III,40.3993583,-3.7076552
FUE_02_0019,2.0,ARGANZUELA,JARDIN DEL RASTRO,40.4054215,-3.7090263
FUE_02_0021,2.0,ARGANZUELA,JARDIN MAESTRO PADILLA,40.4043948,-3.7218641
FUE_02_0022,2.0,ARGANZUELA,ACACIAS - PASILLO VERDE,40.4026585,-3.7082319
FUE_02_0023,2.0,ARGANZUELA,ACACIAS - PASILLO VERDE,40.4026585,-3.7082319
FUE_02_0024,2.0,ARGANZUELA,PARQUE IMPERIAL PVF,40.404843,-3.7181203
FUE_02_0028,2.0,ARGANZUELA,ED 2/8 VALDELASIERRA,40.3973753,-3.7049079
FUE_02_0029,2.0,ARGANZUELA,HIERRO - ANTRACITA,40.3894166,-3.6902372
FUE_02_0030,2.0,ARGANZUELA,HIERRO - ANTRACITA,40.3891097,-3.6900594
FUE_02_0034,2.0,ARGANZUELA,PARQUE ENRIQUE TIERNO GALVAN,40.3860749,-3.6846907
FUE_02_0035,2.0,ARGANZUELA,PARQUE MIRADOR TIERNO GALVAN PVF,40.3938613,-3.6847016
FUE_02_0037,2.0,ARGANZUELA,PARQUE ENRIQUE TIERNO GALVAN,40.3903443,-3.6818943
FUE_02_0038,2.0,ARGANZUELA,PARQUE ENRIQUE TIERNO GALVAN,40.3876895,-3.6846258
FUE_02_0045,2.0,ARGANZUELA,JARDINES FERNANDO POO - TORRES MIRANDA,40.3978708,-3.6981919
FUE_02_0046,2.0,ARGANZUELA,JARDIN PARROCO SANCHEZ CAMARA ED 2-15,40.4017881,-3.7045037
FUE_02_0047,2.0,ARGANZUELA,PARQUE PENUELAS,40.4000401,-3.7059459
FUE_02_0050,2.0,ARGANZUELA,PASEO YESERIAS,40.3993984,-3.7107117
FUE_02_0052,2.0,ARGANZUELA,"AV. PALNETARIO, 11",40.3936248,-3.6819368
FUE_02_0053,2.0,ARGANZUELA,"CALLE GRANITO, 20",40.3934635,-3.6923876
FUE_02_0054,2.0,ARGANZUELA,"CALLE AGUILON,11",40.3974616,-3.7003397
FUE_02_0055,2.0,ARGANZUELA,CALLE EROS N 10,40.3932382,-3.6798104
FUE_02_0056,2.0,ARGANZUELA,CALLE AMALTEA N 6,40.3949172,-3.6823618
FUE_02_0057,2.0,ARGANZUELA,CALLE JACARANDA 13,40.3973938,-3.6792176
FUE_02_0058,2.0,ARGANZUELA,"PASEO DE YESERIAS, 1",40.4007368,-3.7129266
FUE_02_0059,2.0,ARGANZUELA,"CALLE TOLEDO, 178",40.4020561,-3.7143668
FUE_02_0060,2.0,ARGANZUELA,"PASEO JUAN ANTONIO VALLEJO NAJERA-BOTAS, 1",40.4009185,-3.6999534
FUE_02_0061,2.0,ARGANZUELA,C/ VILLOSLADA N 9,40.4037155,-3.7111664
FUE_02_0062,2.0,ARGANZUELA,"TRAVESIA DE SAN ISIDORO DE SEVILLA, 7-9",40.4037155,-3.7111664
FUE_02_0063,2.0,ARGANZUELA,"CALLE PARROCO EUSEBIO CUENCA, FRENTE N 64",40.3934609,-3.6876176
FUE_02_0064,2.0,ARGANZUELA,"PARQUE ENRIQUE TIERNO GALVAN, AV. PLANETARIO 18",40.3913401,-3.6858563
FUE_02_0065,2.0,ARGANZUELA,"CALLE MORENO NIETO,5",40.4117496,-3.7187215
FB_900020,2.0,ARGANZUELA,MADRID RIO,40.4086277,-3.7213938
FB_900036,2.0,ARGANZUELA,MADRID RIO,40.3994346,-3.7112629
FB_900037,2.0,ARGANZUELA,MADRID RIO,40.3994329,-3.7112405
FB_900038,2.0,ARGANZUELA,MADRID RIO,40.3994329,-3.7112511
FB_900039,2.0,ARGANZUELA,MADRID RIO,40.3985716,-3.7125641
FB_900040,2.0,ARGANZUELA,MADRID RIO,40.3985662,-3.7125723
FB_900041,2.0,ARGANZUELA,MADRID RIO,40.3985598,-3.7125805
FB_900042,2.0,ARGANZUELA,MADRID RIO,40.3983593,-3.711195
FB_900043,2.0,ARGANZUELA,MADRID RIO,40.3983549,-3.7111867
FB_900044,2.0,ARGANZUELA,MADRID RIO,40.3983495,-3.7111784
FB_900047,2.0,ARGANZUELA,MADRID RIO,40.3963013,-3.7074415
FB_900048,2.0,ARGANZUELA,MADRID RIO,40.3962931,-3.7074462
FB_900049,2.0,ARGANZUELA,MADRID RIO,40.3962859,-3.7074496
FB_900050,2.0,ARGANZUELA,MADRID RIO,40.3973554,-3.7071344
FB_900051,2.0,ARGANZUELA,MADRID RIO,40.3973509,-3.7071261
FB_900052,2.0,ARGANZUELA,MADRID RIO,40.3973607,-3.7071427
FB_900056,2.0,ARGANZUELA,MADRID RIO,40.3923741,-3.7006584
FB_900057,2.0,ARGANZUELA,MADRID RIO,40.3923803,-3.7006655
FB_900058,2.0,ARGANZUELA,MADRID RIO,40.3925544,-3.7009265
FB_900059,2.0,ARGANZUELA,MADRID RIO,40.3925499,-3.7009359
FB_900060,2.0,ARGANZUELA,MADRID RIO,40.3925453,-3.7009453
FB_900067,2.0,ARGANZUELA,MADRID RIO,40.3843184,-3.6887583
FB_900068,2.0,ARGANZUELA,MADRID RIO,40.3932601,-3.6984983
FUE_03_0001,3.0,RETIRO,PARQUE DE ROMA,40.4273744,-3.6896988
FUE_03_0002,3.0,RETIRO,PARQUE DE ROMA,40.4158555,-3.6614183
FUE_03_0005,3.0,RETIRO,PARQUE DE ROMA,40.414879,-3.6619936
FUE_03_0006,3.0,RETIRO,PARQUE DE ROMA,40.4147358,-3.6642318
FUE_03_0007,3.0,RETIRO,PARQUE DE ROMA,40.4187564,-3.6649485
FUE_03_0008,3.0,RETIRO,JARDINES FEDERICO MORENO TORROBA,40.4045317,-3.667065
FUE_03_0010,3.0,RETIRO,JARDINES P JOHN LENNON,40.4167259,-3.6658358
FUE_03_0011,3.0,RETIRO,PARQUE MARTIN LUTHER KING,40.4027614,-3.6681148
FUE_03_0012,3.0,RETIRO,PARQUE MARTIN LUTHER KING,40.4037045,-3.6683728
FUE_03_0013,3.0,RETIRO,JARDINES CONDE CARTAGENA - ABTAO,40.4076512,-3.6743227
FUE_03_0017,3.0,RETIRO,PARQUE DE COCHERAS,40.4007003,-3.6762858
FUE_03_0018,3.0,RETIRO,POLIDEPORTIVO DAOIZ Y VELARDE,40.4009825,-3.6786059
FUE_03_0021,3.0,RETIRO,STA. SABINA - DR. ESQUERDO,40.4049836,-3.6704375
FUE_03_0023,3.0,RETIRO,PARQUE ANUNCIACION,40.4121932,-3.6757658
FUE_03_0028,3.0,RETIRO,PZA. VAQUERIAS,40.4187969,-3.6669902
FUE_03_0032,3.0,RETIRO,PIO BAROJA - MENENDEZ PELAYO,40.4129764,-3.6765722
FUE_03_0035,3.0,RETIRO,JARDINES JESUS APRENDIZ,40.4095786,-3.6715928
FUE_03_0036,3.0,RETIRO,C/ FEDERICO MORENO TORROBA N3,40.4059506,-3.6670281
FUE_03_0042,3.0,RETIRO,CAVANILLES N 46 PASAJE,40.405075,-3.6747108
FUE_03_0045,3.0,RETIRO,CALLE ANTONIO NEBRIJA 7,40.4030441,-3.6838295
FUE_03_0048,3.0,RETIRO,CALLE BARRILERO 2,40.3977712,-3.6736563
FUE_03_0049,3.0,RETIRO,PASAJE DEL LINCE 8,40.4088638,-3.6679883
FUE_03_0050,3.0,RETIRO,AV. MEDITERRANEO 2,40.4072561,-3.678086
FUE_03_0051,3.0,RETIRO,CALLE DOCE DE OCTUBRE 30,40.4160638,-3.6731332
FUE_03_0052,3.0,RETIRO,"PLAZA DE CONDE DE CASAL, 10",40.4064565,-3.6707864
FUE_03_0053,3.0,RETIRO,CALLE FELIPE IV FRENTE N 1,40.4148807,-3.6929108
FUE_03_0054,3.0,RETIRO,"CALLE ESTRELLA POLAR, 13",40.4112275,-3.6657637
FUE_03_0055,3.0,RETIRO,"CALLE O'DONNELL, 48",40.4212344,-3.6722118
FUE_03_0056,3.0,RETIRO,"CALLE MENENDEZ PELAYO, 9",40.4214976,-3.6797714
FUE_03_0057,3.0,RETIRO,"CALLE JUAN VALERA, 24",40.4082079,-3.6825541
FUE_03_0058,3.0,RETIRO,CALLE SIRIO 2,40.4132758,-3.6622745
FUE_03_0059,3.0,RETIRO,CALLE GRANADA 55 C,40.4033449,-3.6740185
FB_01_000001,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4182968,-3.6854724
FB_01_000002,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4197015,-3.6865739
FB_01_000003,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4187607,-3.6864919
FB_01_000004,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4182968,-3.6854724
FB_01_000005,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4204082,-3.6842645
FB_01_000006,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4206781,-3.6824285
FB_01_000007,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.419855,-3.6802814
FB_01_000008,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4191014,-3.6811821
FB_01_000009,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4186767,-3.6799354
FB_01_000010,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4163972,-3.6886032
FB_01_000011,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.413941,-3.6882433
FB_01_000012,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4116836,-3.6867574
FB_01_000013,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.411125,-3.6875012
FB_01_000014,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4096633,-3.6862541
FB_01_000015,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4107329,-3.6832721
FB_01_000016,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4111445,-3.6809841
FB_01_000017,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4113589,-3.6800262
FB_01_000018,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4093984,-3.680551
FB_01_000019,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4084932,-3.6786052
FB_01_000020,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.413406,-3.6814007
FB_01_000021,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.415096,-3.6790639
FB_01_000022,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4141435,-3.6827393
FB_01_000023,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4155134,-3.6840387
FB_01_000024,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4157821,-3.683524
FB_01_000025,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.417036,-3.6820996
FB_01_000026,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4173748,-3.6808852
FB_01_000027,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4163646,-3.6814531
FB_01_000028,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4156484,-3.6809644
FB_01_000029,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4166923,-3.6800703
FB_01_000030,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4171442,-3.67921
FB_01_000031,3.0,RETIRO,JARDINES DEL BUEN RETIRO,40.4166595,-3.678555
FUE_04_0001,4.0,SALAMANCA,PARQUE BREOGAN,40.4370811,-3.6602892
FUE_04_0002,4.0,SALAMANCA,PARQUE BREOGAN,40.436444,-3.6606938
FUE_04_0004,4.0,SALAMANCA,PARQUE DE LAS AVENIDAS,40.4394896,-3.6599179
FUE_04_0005,4.0,SALAMANCA,PARQUE DE LAS AVENIDAS,40.440112,-3.6602743
FUE_04_0006,4.0,SALAMANCA,PARQUE DE LAS AVENIDAS,40.4417138,-3.6599521
FUE_04_0007,4.0,SALAMANCA,JARDINES GREGORIO ORDONEZ,40.4332578,-3.6787731
FUE_04_0008,4.0,SALAMANCA,JARDINES GREGORIO ORDONEZ,40.4330577,-3.6790078
FUE_04_0009,4.0,SALAMANCA,PARQUE DE MARIA EVA DUARTE DE PERON,40.4304716,-3.6680058
FUE_04_0010,4.0,SALAMANCA,PARQUE DE MARIA EVA DUARTE DE PERON,40.4306639,-3.6677244
FUE_04_0012,4.0,SALAMANCA,PZA. AMERICA ESPANOLA,40.4293423,-3.6619988
FUE_04_0014,4.0,SALAMANCA,PARQUE SANCHO DAVILA,40.4272341,-3.6611233
FUE_04_0016,4.0,SALAMANCA,PZA.  SAN CAYETANO,40.434204,-3.6705961
FUE_04_0017,4.0,SALAMANCA,CALLE VELAZQUEZ 75,40.4315037,-3.6837338
FUE_04_0018,4.0,SALAMANCA,"DIEGO DE LEON, 56",40.4344473,-3.6775785
FUE_04_0020,4.0,SALAMANCA,GTA. CAMPANAR,40.431603,-3.6669982
FUE_04_0022,4.0,SALAMANCA,VIZCONDE DE MATAMALA - RAMON DE AGUINAGA - RUFINO BLANCO,40.426779,-3.6654202
FUE_04_0023,4.0,SALAMANCA,PZA.  SAN CAYETANO,40.4341302,-3.6700764
FUE_04_0026,4.0,SALAMANCA,JARDIN DE LA VIRGEN DEL PILAR,40.4323235,-3.6779335
FUE_04_0027,4.0,SALAMANCA,PASEO DE LA CASTELLANA N 58 (FTE N 64),40.4370207,-3.6898019
FUE_04_0028,4.0,SALAMANCA,PASEO DE LA CASTELLANA N 22 (FTE N 22 EN EL BULEVAR),40.429998,-3.6890582
FUE_04_0029,4.0,SALAMANCA,PASEO DE LA CASTELLANA N 2 (FTE N 2 EN EL BULEVAR),40.4266776,-3.6899086
FUE_04_0030,4.0,SALAMANCA,PASEO DE LA CASTELLANA N 18,40.4286717,-3.6893867
FUE_04_0033,4.0,SALAMANCA,PASEO DE LA CASTELLANA N 8 (FTE N 8 EN EL BULEVAR),40.4273744,-3.6896988
FUE_04_0035,4.0,SALAMANCA,AVENIDA DE LOS TOREROS ,40.432625,-3.6618744
FUE_04_0037,4.0,SALAMANCA,ELVIRA N 11,40.4227054,-3.6652901
FUE_04_0038,4.0,SALAMANCA,AVDA FELIPE II N 5,40.4241632,-3.6753595
FUE_04_0039,4.0,SALAMANCA,"PLAZA AMERICA ESPANOLA, 5",40.4289538,-3.6615766
FUE_04_0040,4.0,SALAMANCA,PARQUE RESIDENCIAL ISABEL II,40.4269937,-3.6650656
FUE_04_0042,4.0,SALAMANCA,PILAR DE ZARAGOZA 91,40.4377756,-3.6741799
FUE_04_0043,4.0,SALAMANCA,"CALLE TOMAS LOPEZ, 7",40.426554,-3.6700565
FUE_04_0045,4.0,SALAMANCA,"CALLE FRANCISCO SILVELA, 12",40.4304404,-3.6704178
FUE_04_0046,4.0,SALAMANCA,C/ FRANCISCO SILVELA 52,40.4346184,-3.6742423
FUE_04_0047,4.0,SALAMANCA,C/ FRANCISCO SILVELA N 73,40.4362007,-3.6763978
FUE_04_0048,4.0,SALAMANCA,CALLE LA POVEDA N 1,40.439128,-3.6661099
FUE_04_0049,4.0,SALAMANCA,"C/ BRESCIA, 21",40.4366673,-3.6615718
FUE_04_0050,4.0,SALAMANCA,"AV. BAVIERA, 15",40.4429756,-3.6615976
FUE_04_0051,4.0,SALAMANCA,PARQUE SANCHO DAVILA,40.4273876,-3.6607702
FUE_04_0052,4.0,SALAMANCA,"AVENIDA BRUSELAS, 57",40.4395569,-3.6630516
FUE_04_0053,4.0,SALAMANCA,"AVENIDA BAVIERA, 2",40.4412537,-3.6647781
FUE_04_0054,4.0,SALAMANCA,JARDIN DE MARIA PACHECO,40.4276012,-3.6737827
FUE_04_0055,4.0,SALAMANCA,"CALLE LOPEZ DE HOYOS,  18",40.4374259,-3.6861933
FUE_04_0056,4.0,SALAMANCA,"CALLE PILAR DE ZARAGOZA, 54 C C/V CALLE JOSE PICON",40.4357689,-3.6711947
FUE_04_0057,4.0,SALAMANCA,CALLE ALCALA 62,40.4215896,-3.6824738
FUE_04_0059,4.0,SALAMANCA,PLAZA BOCANGEL,40.4268251,-3.662832
FB_01_000045,4.0,SALAMANCA,QUINTA DE LA FUENTE DEL BERRO,40.4230973,-3.662523
FB_01_000046,4.0,SALAMANCA,QUINTA DE LA FUENTE DEL BERRO,40.423012,-3.6614954
FB_01_000066,4.0,SALAMANCA,QUINTA DE LA FUENTE DEL BERRO,40.4232549,-3.6630599
FUE_05_0001,5.0,CHAMARTIN,P DE LA CASTELLANA II,40.4612365,-3.6895353
FUE_05_0004,5.0,CHAMARTIN,P DE LA CASTELLANA II,40.455179,-3.6901229
FUE_05_0005,5.0,CHAMARTIN,P DE LA CASTELLANA II,40.450642,-3.6905647
FUE_05_0006,5.0,CHAMARTIN,"PIO XII, 4",40.4619245,-3.6758157
FUE_05_0007,5.0,CHAMARTIN,PARQUE GLORIA FUERTES,40.4605565,-3.6761425
FUE_05_0008,5.0,CHAMARTIN,FINAL C/ COLOMBIA,40.4582218,-3.6689052
FUE_05_0009,5.0,CHAMARTIN,FINAL C/ COLOMBIA,40.4580082,-3.6684596
FUE_05_0011,5.0,CHAMARTIN,JARDINES DE JUAN DE LA COSA,40.4567166,-3.679389
FUE_05_0013,5.0,CHAMARTIN,PARQUE FELIX RGUEZ. DE LA FUENTE,40.4519362,-3.6645645
FUE_05_0014,5.0,CHAMARTIN,PARQUE FELIX RGUEZ. DE LA FUENTE,40.4524903,-3.6641727
FUE_05_0016,5.0,CHAMARTIN,PZA. CLARA DEL REY - CANILLAS,40.44412,-3.6687727
FUE_05_0018,5.0,CHAMARTIN,PZA. SAGRADO CORAZON DE JESUS,40.4446449,-3.6770468
FUE_05_0021,5.0,CHAMARTIN,"C/ NIEREMBERG, 8",40.4474378,-3.6715847
FUE_05_0022,5.0,CHAMARTIN,PRADILLO - MARCENADO,40.4490896,-3.6734396
FUE_05_0024,5.0,CHAMARTIN,PZA. DE PEDRO MUGURUZA,40.4626239,-3.6861179
FUE_05_0029,5.0,CHAMARTIN,"STA. HORTENSIA, 30",40.4438266,-3.6648945
FUE_05_0030,5.0,CHAMARTIN,PARQUE STA. M¦ MAGDALENA,40.4642582,-3.6707575
FUE_05_0031,5.0,CHAMARTIN,"PUERTO RICO, 52",40.4591471,-3.6741915
FUE_05_0032,5.0,CHAMARTIN,COL. SAN CRISTOBAL,40.4777145,-3.6851486
FUE_05_0034,5.0,CHAMARTIN,M30 - STA. HORTENSIA,40.4463622,-3.6622656
FUE_05_0035,5.0,CHAMARTIN,VINAROZ - G¦ LUNA,40.4458591,-3.676205
FUE_05_0041,5.0,CHAMARTIN,C/DOCTOR MARCO CORERA N2,40.4502553,-3.6765499
